Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4067,,,176,176,3,0.509738,0.51925,0.000196,0,0.000213,0,0.038117,587,0.777693
4132,,,184,184,3,0.510138,0.520092,0.000212,6,0.000221,0,0.04039,680,0.817291
4337,,,157,157,3,0.508486,0.517055,0.000157,4,0.000194,0,0.041728,511,0.692447
4438,,,176,176,3,0.509795,0.519287,0.000196,5,0.000213,0,0.041299,636,0.777544
449,,,181,181,3,0.509966,0.519763,0.000207,6,0.000218,0,0.038183,622,0.801524
596,,,173,173,3,0.509339,0.518775,0.000187,5,0.00021,0,0.041135,612,0.770026
659,,,191,191,3,0.510538,0.520861,0.000229,3,0.000228,0,0.039019,708,0.847295
724,,,180,180,3,0.509909,0.519653,0.000208,6,0.000217,0,0.037678,607,0.791179
1292,,,185,185,3,0.510195,0.520202,0.000217,1,0.000222,0,0.039953,680,0.818064
2037,,,189,189,3,0.510481,0.520678,0.000229,2,0.000227,0,0.042666,758,0.830916
2086,,,202,202,3,0.511283,0.522142,0.000257,4,0.000239,0,0.040097,814,0.898936
2492,,,158,158,3,0.508259,0.516981,0.000155,0,0.000194,0,0.038781,481,0.703851
2608,,,158,158,3,0.508316,0.517018,0.000157,6,0.000195,0,0.038055,472,0.700105
2712,,,178,178,3,0.509567,0.519287,0.000204,3,0.000215,0,0.039612,624,0.783505
2762,,,190,190,3,0.510424,0.520714,0.000229,0,0.000227,0,0.04166,748,0.839738
3316,,,182,182,3,0.509966,0.519836,0.00021,5,0.000219,0,0.040799,672,0.806652
3472,,,200,200,3,0.511054,0.521849,0.000253,6,0.000238,0,0.038995,776,0.886565
3483,,,189,189,3,0.510481,0.520678,0.000228,5,0.000226,0,0.037994,675,0.837356
3571,,,192,192,3,0.51071,0.521044,0.000231,2,0.000229,0,0.039212,719,0.852631
3998,,,168,168,3,0.509168,0.518299,0.000179,2,0.000205,0,0.03935,552,0.743498
4053,,,173,173,3,0.509339,0.518775,0.000193,6,0.00021,0,0.03858,574,0.757395
4072,,,217,217,3,0.512146,0.523789,0.000299,1,0.000255,0,0.038488,902,0.964191
4319,,,189,189,3,0.510481,0.520678,0.000224,6,0.000226,0,0.041033,729,0.838279
4399,,,167,167,3,0.509168,0.518226,0.000173,4,0.000204,0,0.040113,556,0.744159
46,,,189,189,3,0.510424,0.520641,0.000223,0,0.000226,0,0.042722,759,0.839969
136,,,187,187,3,0.510366,0.520458,0.000219,6,0.000224,0,0.040423,703,0.83073
295,,,177,177,3,0.509681,0.519287,0.000196,0,0.000214,0,0.040062,624,0.786077
502,,,164,164,3,0.508713,0.517713,0.000169,4,0.000201,0,0.037483,501,0.728325
590,,,181,181,3,0.509909,0.519726,0.000207,4,0.000218,0,0.040086,653,0.802894
624,,,175,175,3,0.509624,0.519104,0.000193,5,0.000212,0,0.039672,604,0.77698
773,,,189,189,3,0.510481,0.520678,0.000223,6,0.000226,0,0.038951,692,0.839852
789,,,188,188,2,0.510538,0.520641,0.000221,2,0.000225,0,0.038059,669,0.835624
883,,,168,168,3,0.509168,0.518299,0.000177,6,0.000205,0,0.038637,542,0.747455
1124,,,195,195,3,0.510882,0.521373,0.000238,0,0.000232,0,0.041501,785,0.869208
1291,,,185,185,3,0.510252,0.520239,0.000214,3,0.000222,0,0.038954,663,0.824223
1379,,,198,198,2,0.511111,0.521739,0.000246,0,0.000235,0,0.042301,825,0.879044
1566,,,210,210,3,0.511685,0.522983,0.000276,6,0.000248,0,0.042105,924,0.933699
1675,,,167,167,3,0.509054,0.518153,0.000171,0,0.000203,0,0.041555,576,0.749503
2437,,,193,193,2,0.510824,0.52119,0.000237,5,0.00023,0,0.039184,726,0.854639
2788,,,168,168,3,0.509225,0.518336,0.00018,6,0.000205,0,0.038922,546,0.743148
2812,,,196,196,3,0.510882,0.521446,0.000242,4,0.000233,0,0.038095,728,0.872079
2942,,,181,181,3,0.509966,0.519763,0.000204,4,0.000218,0,0.041191,671,0.807129
3039,,,172,172,3,0.509339,0.518702,0.000189,2,0.000209,0,0.03842,565,0.757309
3443,,,189,189,3,0.510538,0.520714,0.000226,0,0.000226,0,0.039232,697,0.840333
3461,,,181,181,2,0.510138,0.519873,0.000205,0,0.000218,0,0.039718,647,0.802563
3509,,,201,201,3,0.511168,0.521995,0.000256,6,0.000239,0,0.041343,831,0.890968
3548,,,170,170,3,0.509111,0.518409,0.000185,1,0.000207,0,0.040585,583,0.748247
3685,,,186,186,3,0.510195,0.520275,0.000217,4,0.000223,0,0.038477,662,0.827385
3926,,,189,189,3,0.510538,0.520714,0.000229,3,0.000227,0,0.038219,679,0.829243
4027,,,184,184,3,0.510252,0.520165,0.000216,4,0.000221,0,0.039914,672,0.809768
4219,,,183,183,3,0.510081,0.519982,0.000211,4,0.00022,0,0.040173,669,0.809945
4280,,,182,182,3,0.510024,0.519873,0.000208,5,0.000219,0,0.040799,672,0.808003
4391,,,186,186,3,0.510309,0.520348,0.000215,4,0.000223,0,0.043011,740,0.828725
4416,,,197,197,2,0.511054,0.521629,0.000248,1,0.000235,0,0.041386,799,0.868158
47,,,193,193,3,0.510767,0.521154,0.00023,2,0.00023,0,0.041397,767,0.865333
93,,,185,185,3,0.510309,0.520275,0.000215,6,0.000222,0,0.042656,726,0.822705
119,,,195,195,3,0.510824,0.521337,0.000238,5,0.000232,0,0.044991,851,0.867044
228,,,191,191,3,0.510653,0.520934,0.00023,3,0.000228,0,0.040231,730,0.84891
385,,,165,165,3,0.508941,0.517933,0.000171,2,0.000202,0,0.039616,536,0.730999
423,,,195,195,2,0.510939,0.52141,0.000242,4,0.000232,0,0.037695,713,0.864482
459,,,193,193,3,0.510653,0.52108,0.000238,3,0.000231,0,0.038968,722,0.852011
841,,,202,202,3,0.511226,0.522105,0.00026,2,0.00024,0,0.037781,767,0.89415
895,,,182,182,3,0.510081,0.519909,0.000207,2,0.000219,0,0.04177,688,0.806334
930,,,176,176,3,0.509567,0.519141,0.000199,2,0.000213,0,0.038442,592,0.77485
953,,,166,166,3,0.508997,0.518043,0.000169,0,0.000203,0,0.042716,585,0.741338
957,,,190,190,3,0.510538,0.520788,0.000227,1,0.000227,0,0.03765,676,0.843118
1219,,,204,204,2,0.511456,0.522398,0.000259,2,0.000241,0,0.040713,843,0.910647
1305,,,191,191,3,0.510653,0.520934,0.000225,3,0.000228,0,0.040342,732,0.856764
1361,,,179,179,3,0.509738,0.51947,0.000203,4,0.000216,0,0.039232,625,0.793951
1491,,,161,161,3,0.5086,0.517421,0.000165,3,0.000198,0,0.040839,526,0.708814
1706,,,199,199,3,0.511054,0.521776,0.00025,1,0.000237,0,0.038983,768,0.881731
1856,,,183,183,3,0.510195,0.520056,0.000213,0,0.00022,0,0.039332,655,0.809522
2448,,,168,168,3,0.509054,0.518226,0.000177,5,0.000205,0,0.041346,580,0.744688
2497,,,182,182,2,0.510195,0.519982,0.000207,0,0.000219,0,0.039949,658,0.809311
2641,,,184,184,2,0.510309,0.520202,0.000213,4,0.000221,0,0.040568,683,0.817909
2804,,,176,176,3,0.509567,0.519141,0.000196,2,0.000213,0,0.035974,554,0.779923
2830,,,206,206,3,0.511513,0.522581,0.000269,2,0.000244,0,0.039687,838,0.910321
2911,,,178,178,3,0.509852,0.51947,0.000197,3,0.000215,0,0.039802,627,0.794407
2997,,,172,172,3,0.509282,0.518665,0.000186,3,0.000209,0,0.041004,603,0.764715
3225,,,218,218,2,0.512261,0.523935,0.0003,3,0.000256,0,0.039995,946,0.967204
3434,,,213,213,3,0.511915,0.523349,0.000286,3,0.000251,0,0.04057,916,0.945155
3505,,,184,184,3,0.510252,0.520165,0.000212,2,0.000221,0,0.041043,691,0.822113
3511,,,181,181,3,0.509966,0.519763,0.000209,5,0.000218,0,0.038551,628,0.798415
3586,,,195,195,3,0.510824,0.521337,0.000237,6,0.000232,0,0.040656,769,0.868705
3703,,,180,180,3,0.509624,0.51947,0.000206,2,0.000217,0,0.037989,612,0.793405
3882,,,189,189,3,0.510481,0.520678,0.000221,5,0.000226,0,0.040414,718,0.846593
3885,,,176,176,3,0.509567,0.519141,0.000194,2,0.000213,0,0.039156,603,0.781559
99,,,186,186,3,0.510138,0.520239,0.000221,0,0.000223,0,0.038652,665,0.819818
143,,,186,186,3,0.510252,0.520312,0.000221,3,0.000223,0,0.039058,672,0.821062
473,,,190,190,3,0.510595,0.520824,0.000229,6,0.000227,0,0.038262,687,0.841613
474,,,205,205,3,0.511456,0.522471,0.000265,5,0.000243,0,0.040985,857,0.910839
593,,,196,196,3,0.510939,0.521483,0.00024,2,0.000233,0,0.041026,784,0.872509
646,,,171,171,3,0.509396,0.518665,0.000184,6,0.000208,0,0.040041,582,0.756145
709,,,177,177,3,0.509738,0.519324,0.000201,5,0.000214,0,0.03897,607,0.777774
1000,,,175,175,3,0.509624,0.519104,0.000194,6,0.000212,0,0.037307,568,0.775552
1050,,,187,187,3,0.510366,0.520458,0.000221,3,0.000224,0,0.040941,712,0.827017
1127,,,186,186,3,0.510195,0.520275,0.000214,0,0.000223,0,0.03993,687,0.829727
1309,,,174,174,3,0.509624,0.519031,0.00019,6,0.000211,0,0.038536,580,0.772486
1388,,,171,171,3,0.509453,0.518702,0.000188,6,0.000208,0,0.037564,546,0.749897
1540,,,176,176,3,0.509795,0.519287,0.000197,4,0.000213,0,0.04026,620,0.77495
1972,,,167,167,3,0.509054,0.518153,0.000175,6,0.000204,0,0.037443,519,0.740403
1992,,,187,187,3,0.510424,0.520495,0.00022,5,0.000224,0,0.040021,696,0.831087
2003,,,158,158,3,0.508543,0.517164,0.00016,3,0.000195,0,0.040313,500,0.695476
2039,,,181,181,3,0.509795,0.519653,0.000206,6,0.000218,0,0.040209,655,0.80453
2134,,,184,184,3,0.510024,0.520019,0.000211,4,0.000221,0,0.038905,655,0.819911
2139,,,187,187,3,0.510366,0.520458,0.000215,5,0.000224,0,0.042091,732,0.836623
2162,,,190,190,2,0.510653,0.520861,0.000229,1,0.000227,0,0.036536,656,0.843424
2412,,,188,188,3,0.510309,0.520495,0.00022,5,0.000225,0,0.040278,708,0.836097
2504,,,180,180,3,0.509852,0.519616,0.000206,1,0.000217,0,0.040348,650,0.796754
2539,,,158,158,3,0.508543,0.517164,0.000156,6,0.000194,0,0.0412,511,0.703681
2589,,,175,175,3,0.509624,0.519104,0.000193,4,0.000212,0,0.039606,603,0.772772
2694,,,189,189,3,0.510481,0.520678,0.000223,2,0.000226,0,0.040245,715,0.842269
2877,,,189,189,3,0.510424,0.520641,0.000227,6,0.000226,0,0.041427,736,0.835433
3710,,,174,174,3,0.509453,0.518921,0.000189,6,0.000211,0,0.039864,600,0.77495
3772,,,191,191,3,0.510538,0.520861,0.000229,6,0.000228,0,0.038688,702,0.846797
3996,,,205,205,3,0.511456,0.522471,0.00027,4,0.000243,0,0.039598,828,0.903362
4075,,,172,172,3,0.509567,0.518848,0.000188,0,0.000209,0,0.040052,589,0.761465
4128,,,192,192,3,0.51071,0.521044,0.000236,1,0.00023,0,0.040303,739,0.842225
4136,,,169,169,3,0.509111,0.518336,0.000183,1,0.000206,0,0.038532,547,0.743109
4320,,,176,176,3,0.509738,0.51925,0.000195,1,0.000213,0,0.040065,617,0.781548
4330,,,191,191,2,0.51071,0.520971,0.000228,1,0.000228,0,0.03946,716,0.851567
4430,,,180,180,3,0.510024,0.519726,0.000208,1,0.000217,0,0.040348,650,0.790281
4473,,,186,186,3,0.510366,0.520385,0.000216,6,0.000223,0,0.039756,684,0.830996
518,,,183,183,3,0.510138,0.520019,0.000211,5,0.00022,0,0.040894,681,0.809676
562,,,167,167,3,0.509168,0.518226,0.000175,1,0.000204,0,0.039391,546,0.741252
764,,,178,178,3,0.509909,0.519507,0.000202,3,0.000215,0,0.039675,625,0.785481
997,,,183,183,3,0.510195,0.520056,0.00021,4,0.00022,0,0.042275,704,0.810531
1446,,,177,177,3,0.509795,0.51936,0.000195,0,0.000214,0,0.039484,615,0.788069
1950,,,156,156,3,0.508259,0.516835,0.000154,2,0.000193,0,0.043672,528,0.687372
2147,,,168,168,3,0.509111,0.518262,0.00018,0,0.000205,0,0.039706,557,0.740822
2154,,,196,196,3,0.510882,0.521446,0.000243,0,0.000234,0,0.039613,757,0.868033
2262,,,176,176,3,0.509795,0.519287,0.000198,1,0.000213,0,0.038182,588,0.775569
2340,,,193,193,2,0.510824,0.52119,0.000235,5,0.00023,0,0.038158,707,0.852611
2345,,,163,163,3,0.50877,0.517677,0.000168,5,0.0002,0,0.040824,539,0.722834
2591,,,178,178,3,0.509681,0.51936,0.0002,4,0.000215,0,0.037898,597,0.793147
2827,,,159,159,3,0.508486,0.517201,0.000165,6,0.000196,0,0.039408,495,0.695493
2890,,,195,195,2,0.510939,0.52141,0.000238,2,0.000232,0,0.040603,768,0.866803
3017,,,176,176,3,0.509681,0.519214,0.000195,6,0.000213,0,0.039481,608,0.784049
3219,,,173,173,2,0.509681,0.518994,0.000189,6,0.00021,0,0.041874,623,0.76397
3313,,,165,165,3,0.508884,0.517896,0.000171,1,0.000202,0,0.038507,521,0.732361
3723,,,206,206,3,0.511513,0.522581,0.00027,4,0.000244,0,0.040777,861,0.909249
3855,,,186,186,3,0.510252,0.520312,0.000211,1,0.000223,0,0.042662,734,0.8362
4209,,,150,150,3,0.507636,0.515993,0.000141,1,0.000186,0,0.041074,459,0.664932
4262,,,185,185,3,0.510252,0.520239,0.000212,1,0.000222,0,0.040776,694,0.825876
4539,,,183,183,3,0.510081,0.519982,0.000208,3,0.00022,0,0.039933,665,0.815112
336,,,189,189,3,0.510538,0.520714,0.000227,3,0.000226,0,0.040865,726,0.83501
622,,,192,192,3,0.510653,0.521007,0.000237,6,0.00023,0,0.040358,740,0.843307
639,,,166,166,3,0.508997,0.518043,0.000173,2,0.000203,0,0.040818,559,0.736395
706,,,188,188,3,0.510481,0.520605,0.000223,0,0.000225,0,0.038912,684,0.832592
755,,,184,184,3,0.510195,0.520129,0.000213,4,0.000221,0,0.038905,655,0.816315
1205,,,199,199,3,0.511054,0.521776,0.00025,4,0.000236,0,0.039287,774,0.884143
1358,,,172,172,3,0.509453,0.518775,0.000186,1,0.000209,0,0.042432,624,0.760043
2110,,,180,180,3,0.510024,0.519726,0.000204,1,0.000217,0,0.043451,700,0.798562
2205,,,163,163,3,0.509054,0.51786,0.000167,4,0.0002,0,0.039915,527,0.722154
2521,,,173,173,3,0.509624,0.518958,0.00019,1,0.00021,0,0.03811,567,0.76403
2640,,,179,179,3,0.509795,0.519507,0.000205,3,0.000216,0,0.04011,639,0.78813
2661,,,164,164,3,0.508827,0.517787,0.00017,0,0.000201,0,0.040476,541,0.726197
2988,,,184,184,3,0.510138,0.520092,0.000214,1,0.000221,0,0.041162,693,0.813924
3214,,,163,163,3,0.508543,0.51753,0.000167,3,0.0002,0,0.039385,520,0.72327
3250,,,190,190,3,0.510595,0.520824,0.000227,2,0.000227,0,0.039209,704,0.843436
3384,,,182,182,3,0.509909,0.519799,0.000208,0,0.000219,0,0.041649,686,0.806841
3386,,,175,175,3,0.50951,0.519031,0.000193,0,0.000212,0,0.040263,613,0.77812
3414,,,174,174,3,0.509567,0.518994,0.000194,6,0.000211,0,0.041791,629,0.767088
3693,,,206,206,3,0.511513,0.522581,0.000271,5,0.000244,0,0.04054,856,0.91103
4089,,,193,193,2,0.510824,0.52119,0.00024,6,0.000231,0,0.038158,707,0.851247
4092,,,166,166,3,0.509054,0.518079,0.000175,2,0.000203,0,0.038262,524,0.732209
51,,,189,189,3,0.510481,0.520678,0.000223,3,0.000226,0,0.039739,706,0.843067
131,,,178,178,3,0.509909,0.519507,0.000198,1,0.000215,0,0.044309,698,0.791401
188,,,182,182,3,0.509909,0.519799,0.000213,5,0.000219,0,0.039888,657,0.798273
543,,,195,195,3,0.510824,0.521337,0.00024,4,0.000232,0,0.040338,763,0.862854
808,,,198,198,3,0.511054,0.521703,0.000249,6,0.000236,0,0.038456,750,0.874219
904,,,178,178,3,0.509624,0.519324,0.000198,2,0.000215,0,0.039612,624,0.793206
914,,,186,186,3,0.510252,0.520312,0.000219,0,0.000223,0,0.03993,687,0.821072
936,,,183,183,2,0.510252,0.520092,0.000212,4,0.00022,0,0.040954,682,0.810745
985,,,174,174,3,0.509567,0.518994,0.000191,5,0.000211,0,0.04033,607,0.770235
1131,,,175,175,3,0.509738,0.519177,0.000194,3,0.000212,0,0.036322,553,0.775051
1338,,,170,170,3,0.509225,0.518482,0.000182,3,0.000207,0,0.040515,582,0.750782
1443,,,188,188,2,0.510538,0.520641,0.00022,5,0.000225,0,0.042496,747,0.837645
1881,,,175,175,3,0.509567,0.519067,0.000193,0,0.000212,0,0.040985,624,0.776851
1889,,,192,192,3,0.510653,0.521007,0.000227,1,0.000229,0,0.041394,759,0.860472
2325,,,173,173,3,0.509567,0.518921,0.000183,3,0.00021,0,0.039723,591,0.778456
2832,,,163,163,3,0.508884,0.51775,0.000167,5,0.0002,0,0.041657,550,0.722965
2860,,,188,188,3,0.510424,0.520568,0.000224,3,0.000225,0,0.041984,738,0.83246
2964,,,174,174,3,0.509567,0.518994,0.000192,0,0.000211,0,0.040263,606,0.769584
3019,,,197,197,3,0.510996,0.521593,0.000247,6,0.000235,0,0.039003,753,0.870467
3044,,,165,165,3,0.508941,0.517933,0.000172,1,0.000202,0,0.043016,582,0.726866
3052,,,197,197,2,0.511054,0.521629,0.000241,0,0.000234,0,0.03947,762,0.882064
3121,,,180,180,3,0.509909,0.519653,0.0002,4,0.000217,0,0.040968,660,0.804799
3631,,,161,161,3,0.508543,0.517384,0.000169,6,0.000198,0,0.04146,534,0.703215
3739,,,205,205,2,0.511513,0.522508,0.000263,4,0.000243,0,0.040507,847,0.909815
4155,,,178,178,3,0.509795,0.519433,0.0002,2,0.000215,0,0.038596,608,0.788425
4216,,,190,190,3,0.510481,0.520751,0.000233,1,0.000228,0,0.038429,690,0.835918
4380,,,179,179,3,0.509909,0.51958,0.000203,4,0.000216,0,0.037286,594,0.793162
4518,,,178,178,3,0.509738,0.519397,0.000198,5,0.000215,0,0.040373,636,0.794487
52,,,184,184,3,0.510024,0.520019,0.000213,3,0.000221,0,0.038014,640,0.812398
147,,,184,184,3,0.510081,0.520056,0.000215,3,0.000221,0,0.040984,690,0.809978
204,,,185,185,3,0.510252,0.520239,0.000215,1,0.000222,0,0.040423,688,0.820557
314,,,177,177,3,0.509852,0.519397,0.000194,6,0.000214,0,0.040896,637,0.788123
329,,,180,180,3,0.509795,0.51958,0.000208,0,0.000217,0,0.040596,654,0.792155
480,,,188,188,3,0.510424,0.520568,0.000221,6,0.000225,0,0.039254,690,0.836867
511,,,180,180,3,0.509966,0.51969,0.000202,2,0.000217,0,0.040844,658,0.80033
651,,,188,188,3,0.510366,0.520531,0.000221,1,0.000225,0,0.040903,719,0.837077
822,,,194,194,3,0.51071,0.52119,0.000236,5,0.000231,0,0.042946,804,0.862329
834,,,176,176,3,0.509795,0.519287,0.000193,0,0.000213,0,0.040844,629,0.780575
898,,,186,186,3,0.510252,0.520312,0.000218,4,0.000223,0,0.038012,654,0.826129
1198,,,172,172,3,0.509396,0.518738,0.000183,3,0.000209,0,0.042228,621,0.767217
1452,,,159,159,3,0.508713,0.517347,0.000156,0,0.000195,0,0.040602,510,0.708738
1779,,,162,162,3,0.508656,0.51753,0.000166,1,0.000199,0,0.040334,526,0.716854
1800,,,210,210,2,0.5118,0.523057,0.000283,5,0.000248,0,0.038278,840,0.925201
1994,,,158,158,3,0.508429,0.517091,0.000157,1,0.000195,0,0.039668,492,0.698838
2238,,,210,210,3,0.511743,0.52302,0.00028,5,0.000248,0,0.040419,887,0.929252
2575,,,181,181,3,0.510081,0.519836,0.000208,1,0.000218,0,0.04291,699,0.799617
2747,,,191,191,3,0.510538,0.520861,0.00023,3,0.000228,0,0.040342,732,0.845599
2816,,,192,192,3,0.510595,0.520971,0.000229,0,0.000229,0,0.040249,738,0.856526
2905,,,176,176,3,0.509681,0.519214,0.000199,3,0.000213,0,0.037208,573,0.776695
3059,,,185,185,3,0.510252,0.520239,0.000221,3,0.000222,0,0.037838,644,0.813801
4041,,,178,178,3,0.509852,0.51947,0.000201,6,0.000215,0,0.038913,613,0.78878
4440,,,185,185,3,0.510195,0.520202,0.000216,1,0.000222,0,0.040776,694,0.818188
165,,,195,195,3,0.510882,0.521373,0.000242,1,0.000232,0,0.037589,711,0.862492
288,,,183,183,3,0.510195,0.520056,0.000213,1,0.00022,0,0.039873,664,0.807635
842,,,185,185,3,0.510309,0.520275,0.000215,1,0.000222,0,0.040129,683,0.818543
1382,,,181,181,2,0.510138,0.519873,0.000206,3,0.000218,0,0.04113,670,0.803218
1883,,,163,163,3,0.508997,0.517823,0.000167,3,0.0002,0,0.040218,531,0.723132
2056,,,185,185,3,0.510252,0.520239,0.00022,6,0.000222,0,0.039072,665,0.815977
2341,,,174,174,3,0.509624,0.519031,0.000188,0,0.000211,0,0.041924,631,0.778
2406,,,184,184,3,0.510081,0.520056,0.00022,5,0.000222,0,0.040211,677,0.804664
2419,,,179,179,3,0.509909,0.51958,0.000202,2,0.000216,0,0.039043,622,0.793161
2465,,,182,182,3,0.509852,0.519763,0.000212,6,0.000219,0,0.040374,665,0.80053
3030,,,182,182,3,0.510081,0.519909,0.000207,6,0.000219,0,0.041224,679,0.810949
3071,,,197,197,3,0.510939,0.521556,0.000248,4,0.000235,0,0.036828,711,0.869766
3365,,,164,164,3,0.508884,0.517823,0.000168,1,0.000201,0,0.041299,552,0.729411
3370,,,171,171,3,0.509396,0.518665,0.000187,0,0.000208,0,0.042105,612,0.752887
3462,,,182,182,3,0.510081,0.519909,0.000206,1,0.000219,0,0.039585,652,0.809387
3684,,,173,173,3,0.509225,0.518702,0.000189,6,0.00021,0,0.041135,612,0.765604
3743,,,181,181,3,0.510081,0.519836,0.000207,1,0.000218,0,0.038858,633,0.80429
3837,,,193,193,3,0.510595,0.521044,0.000234,1,0.00023,0,0.041451,768,0.855787
4507,,,217,217,3,0.512031,0.523715,0.000297,0,0.000255,0,0.039939,936,0.961119
83,,,215,215,2,0.512088,0.523606,0.000289,6,0.000253,0,0.039035,898,0.960318
256,,,172,172,3,0.509225,0.518628,0.000183,6,0.000209,0,0.039032,574,0.769203
380,,,192,192,3,0.510653,0.521007,0.000235,2,0.00023,0,0.039703,728,0.845633
707,,,201,201,3,0.511226,0.522032,0.000251,5,0.000238,0,0.041194,828,0.897969
723,,,181,181,3,0.510024,0.519799,0.000209,1,0.000218,0,0.039227,639,0.797861
1117,,,200,200,2,0.511226,0.521959,0.000255,2,0.000238,0,0.038543,767,0.885436
1174,,,190,190,2,0.510653,0.520861,0.000229,5,0.000227,0,0.037316,670,0.840141
1282,,,179,179,3,0.509795,0.519507,0.0002,1,0.000216,0,0.03873,617,0.798328
1357,,,200,200,3,0.511054,0.521849,0.000254,3,0.000238,0,0.039497,786,0.885858
1451,,,180,180,3,0.510024,0.519726,0.000204,1,0.000217,0,0.041403,667,0.796686
1699,,,187,187,3,0.510424,0.520495,0.000224,1,0.000224,0,0.040251,700,0.824414
1815,,,190,190,2,0.510653,0.520861,0.000231,2,0.000227,0,0.040824,733,0.839258
1859,,,191,191,2,0.51071,0.520971,0.000228,2,0.000228,0,0.041609,755,0.848604
1861,,,184,184,3,0.510138,0.520092,0.000215,6,0.000221,0,0.039499,665,0.813845
1869,,,183,183,3,0.510081,0.519982,0.00021,5,0.00022,0,0.038912,648,0.813934
1907,,,180,180,3,0.509909,0.519653,0.000201,6,0.000217,0,0.041651,671,0.8022
2526,,,151,151,3,0.507919,0.516249,0.000144,0,0.000187,0,0.040088,454,0.669193
2829,,,178,178,3,0.509909,0.519507,0.000197,4,0.000215,0,0.0405,638,0.793773
2912,,,179,179,3,0.509795,0.519507,0.000204,6,0.000216,0,0.041554,662,0.78994
2986,,,156,156,3,0.508259,0.516835,0.000156,5,0.000193,0,0.037965,459,0.688079
3570,,,167,167,3,0.508997,0.518116,0.000176,6,0.000204,0,0.040618,563,0.738979
3896,,,167,167,3,0.509054,0.518153,0.000178,1,0.000204,0,0.040906,567,0.732627
4026,,,187,187,3,0.510309,0.520422,0.000221,1,0.000224,0,0.038871,676,0.83032
4183,,,171,171,3,0.509396,0.518665,0.000182,6,0.000208,0,0.042931,624,0.762323
529,,,167,167,3,0.508997,0.518116,0.000172,0,0.000204,0,0.041267,572,0.744434
809,,,180,180,3,0.509852,0.519616,0.000206,2,0.000217,0,0.040906,659,0.795122
1157,,,183,183,3,0.510024,0.519946,0.000214,5,0.00022,0,0.039452,657,0.805858
1218,,,182,182,3,0.510138,0.519946,0.000209,2,0.000219,0,0.040131,661,0.806825
1570,,,166,166,3,0.509111,0.518116,0.000176,4,0.000203,0,0.038846,532,0.730178
1669,,,187,187,3,0.510252,0.520385,0.000223,0,0.000224,0,0.038928,677,0.826919
2215,,,168,168,3,0.509168,0.518299,0.000179,0,0.000205,0,0.04156,583,0.742882
2356,,,193,193,3,0.510767,0.521154,0.000234,4,0.00023,0,0.039076,724,0.854222
2405,,,192,192,3,0.51071,0.521044,0.000234,5,0.000229,0,0.038667,709,0.849833
3322,,,192,192,3,0.51071,0.521044,0.000233,0,0.000229,0,0.03894,714,0.850782
3463,,,186,186,3,0.510309,0.520348,0.000212,5,0.000223,0,0.039523,680,0.835713
3733,,,185,185,3,0.510081,0.520129,0.000213,4,0.000222,0,0.041774,711,0.82369
160,,,207,207,3,0.51157,0.522691,0.000266,6,0.000245,0,0.043525,928,0.923049
328,,,182,182,3,0.510138,0.519946,0.00021,5,0.000219,0,0.03922,646,0.805047
465,,,186,186,2,0.510424,0.520422,0.000219,2,0.000223,0,0.041267,710,0.82345
761,,,181,181,3,0.509909,0.519726,0.000207,3,0.000218,0,0.040393,658,0.804264
817,,,190,190,3,0.510595,0.520824,0.00023,2,0.000227,0,0.040713,731,0.837922
952,,,186,186,3,0.510309,0.520348,0.000217,2,0.000223,0,0.042546,732,0.826876
1833,,,194,194,2,0.510882,0.5213,0.000237,1,0.000231,0,0.039207,734,0.86112
1852,,,173,173,3,0.509624,0.518958,0.000187,4,0.00021,0,0.040933,609,0.769103
1991,,,171,171,3,0.509396,0.518665,0.000185,1,0.000208,0,0.041417,602,0.756243
2276,,,200,200,3,0.511168,0.521922,0.000249,6,0.000237,0,0.041106,818,0.891604
2594,,,188,188,3,0.510366,0.520531,0.000222,2,0.000225,0,0.039254,690,0.834866
2618,,,162,162,3,0.508713,0.517567,0.000165,1,0.000199,0,0.039874,520,0.718553
2678,,,170,170,3,0.509282,0.518519,0.000183,2,0.000207,0,0.040167,577,0.750357
2825,,,181,181,3,0.509909,0.519726,0.000209,5,0.000218,0,0.040025,652,0.798309
3536,,,187,187,3,0.510366,0.520458,0.000225,3,0.000225,0,0.037203,647,0.82222
3786,,,190,190,3,0.510595,0.520824,0.000232,6,0.000228,0,0.038374,689,0.83549
3886,,,188,188,3,0.510366,0.520531,0.000219,3,0.000225,0,0.039481,694,0.83938
4159,,,166,166,3,0.509054,0.518079,0.000178,5,0.000203,0,0.041621,570,0.727693
79,,,181,181,3,0.510024,0.519799,0.00021,6,0.000218,0,0.039472,643,0.796356
125,,,184,184,2,0.510309,0.520202,0.000215,2,0.000221,0,0.037776,636,0.812127
145,,,194,194,3,0.510653,0.521154,0.000237,2,0.000231,0,0.041718,781,0.857707
168,,,155,155,3,0.508259,0.516762,0.000152,3,0.000192,0,0.038291,457,0.68671
304,,,182,182,3,0.510024,0.519873,0.000209,3,0.000219,0,0.039706,654,0.807943
331,,,181,181,2,0.510138,0.519873,0.000205,5,0.000218,0,0.039533,644,0.804665
