Tweet,Sentiment
Jagger and Richards are probably off for a game of squash after this performance! #lightwarmup #Glasto,0
#nowplaying Stop Girl (English Version) by UKISS #UKISS,0
Who needs #Glastonbury when you''ve got the @BayrunJunkies rocking the shit outta your ears! #StillRinging #Awesome,0
Got #RedEye on repeat #Cudders #Haim,0
Another cap ruined by too much fun at tucker''s #cap #sweat #dancing #goodmusic #goodtimes http://t.co/t72Akg49OH,0
Mick Jagger''s got sum kid swagger #glastonbury #paedo,0
I love when Ricky''s friends deliver us breakfast in bed!!! #amazing #sohappy #thanksTy :),0
Keep forgetting about the red button. Doh! #BBCGlasto #turnthisshiteoff,0
Thanks for the postcard! @CatScourf @scourf14 #festivalscourfs #glasto,0
Here we fucking go @chaseandstatus #glastonbury #doubledrop,1
hangin with the original weirdo mister @cootermusicduh himself. #eeyer #eyeer #eitherway #goodtimesâ¦ http://t.co/fLV2vzwFlY,0
RT @tenektech: Coming this #fall to #Vancouver ! via @patydelamaza  #Mexican #Art The Real Marvellous: Art from Mexico at the... http://t.câ¦,0
Harry Lime...proper dead now. #thethirdman is better than #glasto,0
"I''m sure its an amazing event, but I aint half getting fed up with hearing the word Glastonbury! #getoverit",0
"RT @JamesC94: Arctic monkeys are the best thing from our generation, and Alex turner is one fucking cool guy #latetweet #glasto",0
#freedownload Chronikal - Back Breaker #uk #grime #femalemc http://t.co/iHBpi4JmFf RT,0
The bulb thats out on the S has ruined this whole thing for me #ChaseNStatus #glastonbury #poorproduction,0
#BeamersOnFriday #VipStyle #DallasTX #TurntUP #GoodTimes #FridayNightLights #TurnDownFaWhat! #Love&HipHop @KARLIEREDD http://t.co/tQivaHf1RQ,0
Wish I was at Glastonbury! #featival #jealous,1
"defs going to try for #tomorrowland tickets again next year, as well as #glastonbury and a holiday! - best get saving! #nopennies",0
@EE A Video and a song for the Festival - would be great if it gets shared http://t.co/GjxExWlpEa #Glasto For public #Probation Please RT,0
I bet there is some rough looking people in #glasto this morning. Artic monkeys played a top set lastnight. #propermusic,1
#Glastonbury #RockAndCroll and a Vodka & Cranberry #bitchdrink http://t.co/7redRVJHnO,1
Didn''t know how honest the lyrics for brown sugar were. Dem Rolling Stones so good errrrytime. #brownsugarhurtssogood #rollingstones,0
Shenanigans on Hollywood #crazypeople #NOjudgement #LAlivin #summernights #goodtimes snakegod #snakegod http://t.co/8r3uSsC8qB,1
This is hilarious! #bestfriend #prom #2013 #amazing #night #will #miss #everyone #freddies #year11â¦ http://t.co/AY6Q06xpbh,0
@RollingStones @GlastoFest that was amazing #StonesGlasto #glastonbury #rollonhydepark,0
Cant get over @The_Strypes being fifteen playing at Glastonbury and touring with @ArcticMonkeys #sounfair #HOW,0
@bbcthree could anyone clear up exactly how I can watch the Rolling Stones live? #rollingstones #needthis,1
"Texting my mom and then she goes.. ""Now leave me alone, I''m pinning..."" #wow #gottaloveher",1
Just had to remove Micky and tigger from my daughters bedâ¦ couldâve been watching primal scream at #glastonbury #parentingistough @yaunski,1
I''m excited to not have to write papers for a while. #sfu #student #fml,0
#bluesky #sunny #glastonbury #tents http://t.co/vnfXG7DsxJ,1
@MaverickSabre singing #WonderWall where else but #Glastonbury,1
â@pipinfort: I was watching the Foals on #bbcglasto I only hope they get better when they grow up to be Horses........ #drearyâ #RehashedGag,0
@bbcglasto #bbcglasto Sat with a pack of biscuits in the warm with my feet up and loving Two Door Cinema Club! #YouJealous?,1
Example on Glastonbury. It''s weird that he went to my university... #royalholloway #rhul #example #glastonbury,0
Painted Maxilla Blue - http://t.co/mHbo3POwyR #Maxilla Blue #Music #Review,0
"Erster Gig in Stuttgart heute, beim #freaqfestival #freaq #festival #stuttgart #zollamt",0
Bit embarrassing that someone takes a fishing rod with a flag on it to a festival. Typical #nffc Fans really #Spags #SpecialNeedsSupporters,0
Festival Focus: #Sarajevo #Film #Festival | Features | #Screen: http://t.co/0HLczGfVmV @19thsff,0
Itâs all going #nutz in the crowd at #glastonbury for #letyougo #chaseandstatus - truly #epic performance,0
@Sibbo_ITF from a great album I seem to remember - Armed Forces? Rather appropriate today!! #SupportOurServices #elviscostello #glastonbury,0
Still crying. #glastonbury #whyaminotthere #sadlife,1
Chase and status at Glastonbury #SmashingIt #amazeballs #lovemybaby @helenboydy I''m mash up #birthdaytime,1
RT @futa_gists: #DualShock II #Anticipate Dopeness #FUTA #Today with Performances From @iamReminisce @JAY_TUKI @Bigmaxxrule  @Iam_Olazz @Suâ¦,0
"Classical Reel to Reel:Donizetti- Lucia Lammermoor - Merrill, Sutherland, Cioni $21.99 http://t.co/J5j5Vlg2kI #Music #CDs",0
"Come on lads, bring home the series #lions #AUSvsLIO",1
"@PiltonVillage not us. We''re fronting up headliners #rollingstones tonight, look out for us #noautographs",0
Watching glastonbury and some bellend has been waving a notts forest flag for the last hour #strongarms #example,0
Pretty sure my dog could have sang better than Example did at Glastonbury #notsorry,0
RT @viveknain: #ritmosdelmundo2013 #farra #siampark #tenerife #summer #festival con @steveaoki http://t.co/xWJJeAiAOQ,0
#DaddyDaycare tomorrow arvo with @andybagguley and just found the magical cable to put the sky box and tele outside for the #skyf1 #glasto,0
What a weekend in store #lions #wimbledon #F1 #Glasto and a bit of midnight tango #happygirl,1
#21 #21st #decorate #decoration #cake #birthday #party #amazing #pastel #display http://t.co/YJC1HcrSTu,0
"So James, are you watching the #Stones or #PublicEnemy at #Glasto on the #BBC? No... I''m watching #twintervention on #TLC.",0
No it''s not #Glastonbury not even #glastoncherry it''s #silverstoneuk http://t.co/VE5fxswPpI,0
RT @GodzStepson: 2 of the best that ever did it. #Yankees #legends #champions #bronxbombers #jeter #mo â¾â¾â¾ @ Babe Ruthâ¦ http://t.co/20mqR9fâ¦,0
"Get home, get sorted, wait for @caseyleighwade to get in have an afternoon nap then get hammered hehe #goodtimes #letsparty #iloveyou",0
DO PINBALL WIZARD #Glastonbury #WaitThatsTheWrongBand,0
Lazy morning in camp before the all the lads venture out #glastonbury #tent #sun #detune http://t.co/ESlbOsV17e,0
#bluenorks #funbags #glasto http://t.co/RKVOrQPRvX,0
Before trek 155 after trek 146 #awesomeexperience #wow,1
RT @terreatory: #London today @KERB_ ''s first Saturday in Kings Cross great #streetfood and #drinks and a big screen for #wimbledon  What''sâ¦,1
"kijkend naar #glastonbury  en wat zie je tijdens #thestones #friezen, shit.",1
Catching up on last nights Glastonbury coverage and feeling VERY jealous! #waaa #wantobethere #betthatyoulookgoodonthedancefloor,0
At a great event for The Ray Festa Foundation...#goodfriends #goodcause #goodtimes @ Maritime Parc http://t.co/qcE8e1RdqR,0
#Madness still blasting out the tunes here at #daytripper #Waterford http://t.co/FbuFcuUMvo,0
@chaseandstatus @delilahmusic #heartbeat #loveit #oneOfMyFaves :) â¤ #Glastonbury2013,1
Did love the #kaiserchiefs when they first played at #glasto though :),0
Mmmm the amount of drugs in the systems of that crowd right now... #alotbutnotasmuchasatGlobal #Glastonbury #ChaseandStatus,0
Awwwwww what a Glastonbury memory!!! Your set was amazing!!! #Smile #Cheese #ShouldBeThereThisYear :) xxxx http://t.co/yv21oc7H1n,0
"RT @NI_2013: Vernissage d''""Impressions photographiques"" Ã  la Villa Montebello Ã  Trouville ! #festival #impressionniste http://t.co/WYyMJa1Qâ¦",0
ãã°ãããã #festival #kids #children #ghost #hauntedattraction http://t.co/L89p0Z2rxN,0
#Deckhand #handplanes #goodtimes http://t.co/vapgFJrc3p,0
Worked like a beast all day at the salon now time for glasto catchup #hair #beauty #glastonbury #salon #bblogger #lifestyle,0
#throwback #cheerleading #highschool #16 #2006 #goodtimes. Thanks for the memories Mom :) http://t.co/I8AGK3LK8n,0
#show #dance #dancer #off #road #model #life #live #photograpy #photo #pic #fine #good #crew http://t.co/esIXLlQOav,0
That Example fucker is pish! Hope he fucks off soon! #Peado #Glastonbury,0
What a banger #chaseandststus #glastonbury #Glastonbury2013Live,1
"Sorry, been watching Die Hard 3 or whatever it''s called! #RollingStones are mince meat! #OldCunt #Brechin",0
Has mick jagger joined the nights watch? #glastonbury #gameofthrones #crow,1
Ha ha ha for those at Glastonbury LOOK @WileyUpdates watch how good he was at #AllStarzParty IN THE SUNSHINE  http://t.co/B8iGUDLUJH,0
Molta merda! #festival #dansa #adagi #valls http://t.co/QsmjVg4R2k,0
It''s #CherryFestival here in #tcmi. This week= hitting the town with the sister and her #minime.  #GoodTimes #OkImALittleScared #LotsaPeople,1
"RT @__mtthw: OH FFS I WANTED TOWN TO SIGN FUCKING JAMIE PATERSON, FUCK YOU FOREST #HTAFC #WFC #NFFC",0
#Me #With #My #Friends #Festival #Indomaret #Uncontrol #lol #l4l #tbt #liker #likes #tweegramâ¦ http://t.co/aqSrAaUTS0,0
@JimQuinton84 @bappothekid hi Jim mate what do you think of Glastonbury #glastoFever,0
Greek summer fruit plate #watermelon #cherry #halloumi #sunshine #getyourlegsout http://t.co/0dpWhiupyV,0
"E X A M P L E

#eg

#awesome

#glastonbury",1
#me #art #charcoal #drawing #mine #like #nawden #knight #man #rell #amazing #follow #UAEu #UAE #AAâ¦ http://t.co/McX2PVMaTS,1
#perfect #amazing #spectacular #absolutelyphenomenal #micheljackson #instrumental #MJfam #iloveit xx http://t.co/Gm76XMicaS â¦,0
#glastonbury remembering 25 years ago seeing Jonny Marr in #hesketh #CheadleHulme,1
"Series win?? #lions
#baa",1
Etched Bicycle Chick Earrings http://t.co/HI6qG7jTjX  #shopetsy  #Vancouver #Etsy_Today,0
New Do I Wanna Know riff by #ArcticMonkeys - #guitar #music #Instariff - I play right handed theâ¦ http://t.co/t19rODeal1,0
#oasg #srffestival #crazy #people #jumping #matsch oasg @srfvirus #party #st.Gallen #festival #openair http://t.co/7216BgAM5M,0
Glastonbury what a lot of shite #overated,1
@adam_cragie jealous much #gutted #wanttodancethenightaway,0
"Kerri Chandler  is playing @ Block 9 @ Glastonbury Festival Glastonbury United Kingdom, Sat 29 Jun  #gigs",0
"What are the chances?

#chic ft #nilerodgers tickets arrived in the post this morning. I may explode. #backofthenet #aha",0
Look at the litter at Glastonbury! (#bbcnews). Peace and love man!,0
I like a man who can mix & decorate my brew. #sexy #boyfriend #love #jokes #lovehim #couple #happyâ¦ http://t.co/5ruQWjHzjo,0
#rollingstones #glastonbury #VIP #imimportant,0
C''mon!!!! #seaofred #shoulder2shoulder #eye2eye DO IT #LIONS,1
,0
I''m not ignoring youuuuu... I have no credit on my bb -__- these phones are starting to really piss me off >_< #fucking #shit #bricks!,0
#goodtimes #memories #music #friends #party #cats #happy #bff #photo #collage #omg #great #fun #awesome #bro http://t.co/ef3cnSDLSB,0
The recipe for a great Saturday #TheWord #coffee #music #penandpaper http://t.co/nS2aR9YXJT,0
"as a huge fan of enter shikari, i feel they got a shit reception at glastonbury #disappointed",0
#japan #japon #jp #tokyo #tokio #nijon #jaialai #fronton #pelotari #philly #arab #china #mx #mexico #venezuela #vzla #uk #usa #beer #miam...,1
The Rolling Stones on BBC2 now wow #glastonbury #savecattlebovinetb,0
"RT @klaramoranova: So jealous of all my friends who are at #Glasto, #LondonPride and #NewYorkPride this weekend. Get sunburnt and drunk forâ¦",1
Watching #Rodriguez @ #glastonbury Great songs... #awfulsound #fail,0
Chasing status looks AMAZING. #Jel omg I wanna proper rave in the mosh pit. #chasingstatus   #chainsawmusic #EVERYONE #Why?,1
Gettin yall ready for class wit #EarlyRegistration w/ #getHAZEdâ¢ ... #June29th #SummerBKickOff #Legends  #USF17 --> http://t.co/uKcs298Fzj,0
With #lizo @lizo_mzimba on the live deck. #glastonbury #bbcarabic http://t.co/AKxj0talRr,1
No mames un boleto original !!! De un consierto de los #rollingstones en el #forosol de hace 16 aÃ±osâ¦ http://t.co/flxK2d3xuv,0
About #paradisequest : Scroll Down- Postcards From Paradise!!! Kiz''s Media Zone - Original #KiZimages : http://t.co/Ku1O9TtEu8 #Glastonbury!,1
Can''t believe it''s 10 whole years since @Rosa_bella_Rose and I were at Glastonbury! #feelingold #familyreunion,0
@prodnose how do feel about flag wavers obscuring view? #selfishsods #glastonbury,0
@Jordan_permoda wow! Awesome pic guy! Birdied that one for sure! #jealous #ILoveMichigan,1
John Humphries is at #Glastonbury for God''s sake #thatboatismissed Saw Stones in 88 at Wembley :),0
That red and white â¤ #canada #canadianpride #home #proud #summer http://t.co/WKLSaALWvn,0
"RT @ruddred: Do you remember when you last saw a d**by flag at a major outdoor music festival #nffc 

No, neither do I #shitfans #dcfc",0
#BBC op #Glastonbury: tv en website en Theo #Sieben op #Jutterspad Festival en in #HKM''s Beatbox na #Rodriguez,1
Sunny outside you say? It has no relevance to me. Enjoy your day. #lionsrugby #wimbledon #tourdefrance #irbsevens #glastonbury #sofa,1
Ben Howard #newcrush #hotashell #glastonbury,0
"If beast of burden comes on,, I will #JIZZINMYPANTS 
#TheRollingStones 
@GlastoFest",0
My mum has taken #Glastonbury outside onto the patio.... Goin offffff #2013 #HippieLove #Indie,0
watching example at glastonbury... this will be us in 62 days @PennyCubitt2 #hype #sundown,0
"RT @FestivalPoupet: Et vous sur quelle chaise serez-vous ?
Rdv le 03/07 pour @eltonjohndotcom ! #EltonJohn #Festival #VendÃ©e #Poupet2013 htâ¦",0
#whatbanddoyouwanttoseeat #glastonbury ? For me.. Get #direstraits on.  I''d love to see them live,0
Two customers looking fabulous in their #flowercrowns @ #glastonbury Coming soon to Makeup London!x #MULmarketstall http://t.co/xDDhbcoWda,0
"Just asked @JennyDys y Gaslight Anthem arent playin #glasto2013 & her response was ""I think theyre writing another song about Maria"" #merked",1
"#WIN: #ArcticMonkeysTickets for #SheffieldMotorpointArena
Location: #Sheffield, England
Source: Sheffield Telegraph
http://t.co/LuF53us6NP",1
I am sporting British Summertimes best accessory right now................sunburn #gutted #faketantotryandcoverit #schoolboy #pastypasty,0
#rolling #stones #cantalwaysgetwhatyouwant I''m in a #hammock #bbq #thisisthelife,0
Go to Conil #beach #summer #morning #today #me #kiss #smile #happy #sexy #teenager #young #yourselfâ¦ http://t.co/vHBr02NLU9,0
Johnny Marr @ #Glastonbury day 2! #JohnPeelStage #rule http://t.co/gFXfMsr39K,1
#jealous? Proud of this boy! #proud #bigsis #Clark #13 #centerfield #baseball #tournament #apopkaâ¦ http://t.co/2119ejbIY8,1
F14m3z aka Cluudn - @StepMania C400 1.2x - Learning new binds - #Live in the spaceship!: http://t.co/GJIhZLMd7q #Rhythm #Gaming #Peace,0
My Anthem of the day #FeelingGood #Muse as im recording it on monday #glastonbury #live #newdawn #newday https://t.co/Aiwv4RzQDd,0
Photo: thedharmabeat: Stones! #lp #vinil #vinyl #RollingStones #music Stoneees http://t.co/d8YfpaxYvg,0
#Meditation & #vegetarian programmes (free of charge) #London #Birmingham #Liverpool #Glasgow +44 (0)845 094 5850 http://t.co/hji6aKE96x #UK,0
Not gone to Glastonbury? Got the festival blues? Come to Woodthorpe Park Festival! #stepupyouryesgame #ncs #notts http://t.co/2t2MwxzQi1,0
#me #art #charcoal #drawing #mine #like #nawden #knight #man #rell #amazing #follow #UAEu #UAE #AAâ¦ http://t.co/McX2PVMaTS,0
drunk elliot #17beers #example,1
RT @Carljdolan: #BBCf1 #Button #Wimbledon #murray #tourdefrance #itv4 #Froome #cavendish #Glastonbury #rollingstones #BBC6music by @SIS_LIVâ¦,1
â@markw95: Tipp v kilkenny in the qualifiers #wowâ >> not a phrase we ever thought we would hear! #COYBIB,0
Dope vibes last night in #yeg #edmonton!! I gota perform with hip hop legends @realcormega & @quietAZmoney #Music #DJLife #Love #Life,0
#Chris #Tomlin #before #he #did #an #encore #and #called #everyone #to #the #stage http://t.co/OrqlEq37OV,0
"@RudimentalUk Shangri-La last night..wow! Up front, we felt the love. Brought a tear to my eye #greatset #Glasto http://t.co/vM74ON96EU",0
